Last Name	First Name	User Name	Order of Submission (1=first)	Final Score	Question 1 text	Question 2 text	Question 3 text	Question 4 text	Question 5 text	Question 6 text	Question 7 text	Question 8 text	Question 9 text	Question 10 text	Question 11 text	Question 12 text	Question 13 text	Question 14 text	Question 15 text	Question 16 text	Question 17 text	Question 18 text	Question 19 text	Question 20 text	Question 21 text
[lastname]	[firstname]	Student76	1	0	25 to 34	Male	1: United States of Am[firstname]a	1: United States of Am[firstname]a	1: Arizona	1: English	Native speaker	"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)"	Bachelors Degree	9-12 hours per week	4	0	0	"Because:
1) Novel topic for a MOOC
2) Correct specialization
3) Excitement for the subject matter
4) Teacher2 is lea[lastname]g the course"	"To further my knowledge of Computer Science and learn new tools/best practices to implement both at work and my own personal hobbies.  Now that I am in OMSCS, I am very, very excited about artificial intelligence (having had no previous exposure)."	"I am primarily interested in developing an intelligent tutoring system for toddlers.  I would like to keep learning fresh and exciting through technology, but not ONLY through computer screens alone - I would like to incorporate some robotics elements if possible."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
Hall	[firstname]	Student77	1	0	25 to 34	Female	1: USA	1: USA	1: California	1: English	Native speaker	UTC -08:00 (Pacific Time Zone US & Canada)	Bachelors Degree	9-12 hours per week	4	1	10+	I'm entering the field of EdTech with a new role as PM at Udacity. I hope to get exposure to broad project areas (via the projects that my classmates are working on) in addition to diving deep into a specific focus area that is specific to my work at Udacity.	I needed an asynchronous curriculum that fit into my life working full time.	"None yet, poten[firstname]lly mobile (since most third world countries coming online will be using tablet or phone devices for internet access)."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"No, please do not post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
Hall	[firstname]	Student78	1	0	35 to 44	Female	"1: Denver City, Tx"	1: US	1: Ga	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	5	1	10+	Part of my specialization	Continue my education	No Answer	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
He	[firstname]	Student5	1	0	18 to 24	Male	1: China	1: USA	1: FL	1: Chinese	Par[firstname]lly fluent	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	6	1	1	"Gain insights in Educational Technology, work on a project that can be used to better people's teaching & learning. Use what I learn here for my future volunteering classes at my local library."	Learn as much as I can and enrich myself with the latest in Computer Science.	I would like to work on a tool that can be used to better teaching & learning experiences. I do not yet have a specific idea yet but I am willing to explore and work in a team on a cool project.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student58	1	0	25 to 34	Male	1: Canada	1: Canada	1: Ontario	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	15-18 hours per week	3	2	5-Mar	I am looking for the opportunity to conduct research on a subject area that interests me.  	"To help [lastname]sition into a computer science related career from another industry, while maintaining flexibility that traditional in-class instruction doesn't provide."	"When I reviewed the broad topics in the material, intelligent tutors stands out as the most interesting.  My primary interests are related to intelligent system design and I think that intelligent tutors have the poten[firstname]l to make significant impact on the education system. "	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student6	1	0	35 to 44	Male	1: Canada	1: Canada	1: Manitoba	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	9-12 hours per week	4	0	0	"My wife recently completed her thesis based master's degree in community health and epidemiology.  I was intrigued by the research process.  During the course of my career, I have put a lot of value into experience vs. education.  I now see greater value in the education/research aspect to computer science, and would like to experience this part of academia.
Secondly, while due to personal reasons I was not able to complete KBAI, I found during my time in that class that Dr. Joyner was a very enthusiastic participant in the OMSCS program.  I believe that this course will be well run, and if there are any problems, he will be able to deal with them in a fair manner.
And finally, the company that I work for has a large education department.  I believe that I will be able to combine work and school together in a way that will benefit all parties."	"I was looking for a different job, and while going through job interviews, there was a recurring theme.
I have been with the same company for 20 years.  Due to some choices (stay-at-home dad), I have not had a traditional career path.  So while I have significant experience and a successful career, that didn't [lastname]slate into something a new employer could easily buy into.
I know this isn't part of the question, but by having enrolled in this program, I realized that while I was experienced in a specific area, I didn't realize how much things had [lastname]ed.  The OMSCS course has opened my eyes to many new experiences, and has been worth the effort."	"I enrolled in this course with one idea, to research the cultural differences in education technology.  The company that I work for has a global education department.
While that idea is still a possibility, in speaking with the director of the education department, another idea was suggested.  Develop a tool to assist with teaching a specific skillset (image matching).  However, in talking with the education department staff, someone has recently started working on that project internally. 
So on to idea #3.  One of the courses currently offered by our department is a multi-page powerpoint.  They are not sure how to modify it to bring it up to ""modern-day"" education standards, but it needs to be done by December.  I'm thinking of comparing the old teaching style with the new teaching style, and seeing if there is a significant improvement in knowledge retention.
So no firm ideas yet, but some candidates.  Haven't completely ruled out joining an existing team either, but I would like to pursue all my options."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student43	1	0	35 to 44	Male	1: USA	1: USA	1: NY/KY	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	9-12 hours per week	3	2	5-Mar	"I have been considering the possibility of a PhD program after this program.  By taking this class I feel that I would gain a better idea for several things.  First, the type of work required for such a program.  Second, if I would be successful with such work.  Third, if I would find this interesting enough to spend the necessary time on such a program."	The ability to do the entire program online and the reputation of Georgia Tech.	"I'm really not sure at this point but I hope to formulate an idea after the preliminary rea[lastname]gs.  A couple thoughts: using RPG-style games for language learning (also related, using Kinect for ASL learning); using FPS-type games for learning real-world tasks (like barten[lastname]g)."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student79	1	0	35 to 44	Male	1: United States	1: United States	1: Massachusetts	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	6	1	0	I have always loved teaching and the learning process. I want to be ready to perhaps lecture at the undergraduate level and contribute to the learning enterprise. 	"My ini[firstname]l desire was to get a masters degree to enable me to teach a local college. However, I have been pleasantly surprised by the complexity and freshness of topics I have learned."	I'm mostly interested in tools that could be used for teaching computer science	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"No, I'll add it later!"
[lastname]	[firstname]	Student25	1	0	25 to 34	Male	1: United States	1: United States	1: Georgia	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	2	1	0	I've worked in Higher Education for 8 years on supporting and engineering technology solutions. I'm very passionate about education and feel that this course will certainly bring new perspectives to my views of education technology and how we can continue to make it better!	"Honestly, I was pretty close to enrolling in an MBA program, but really felt that if I wanted to pursue a higher computer science degree that I needed a good challenge and GT was the place to start. I'm a family of 3 currently and work full time, the appeal to OMSCS is the flexibility it offers :)"	"I have a strong Systems Engineering background in datacenter, server, and virtualization technologies. I have a strong passion for exten[lastname]g access to our classroom/lab software tools to outside of campus by provi[lastname]g remote access to these. I've worked on projects to provide high-end GIS software to local middle schools through partnerships with Higher Education. There is a strong demand for pushing technology into K12, but from what I have seen, there is a huge gap in support to these ini[firstname]tives. We were able to walk into classrooms with ""CRT"" monitors and remotely deliver high-end software that required a lot of system resources without having to worry about what type of computers were at the site. I don't even know where I can hone in on these topics yet, but if I could get matched up with someone to guide me that would be great. I do have a strong background in VMware/Microsoft technologies too :)"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	Student80	Student80	1	0	No Answer	No Answer	1: USA	1: USA	1: FL	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	6	2	0	"I'm primarily interested in the research and publication angles, as well as the depth of the projects.
As a teacher, student, and technologist, I am aware of the rapid [lastname]es coming to all levels of education. I want to make use of these [lastname]es to enhance my own instruction and education.
Dr Joyner's track record gives me confidence that this will be a quality course regardless of the content."	"I would like to refocus my efforts on projects that are beneficial beyond the bottom line. This is an avenue back into academia.
I am comfortable on the frontier. I don't need to know exactly what will happen, so getting in on omscs at the beginning was a great opportunity.
The opportunity to work with other students one teachers who are also interested in deepening their skills is another major advantage."	"My research focus is metaethics and agents. I'm interested in strategies to enhance cooperation, eg of shared resources such as instructors, and dilemmas such an cheating.
As a preliminary project idea, I am considering a web framework for ferpa and irb compliant strategic games.
I am also taking RL, and would like to harness the size and diversity of omscs to capture data on how humans interact with agents in cooperative dilemmas."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student81	1	0	45 to 54	Male	1: US	1: US	1: Maryland	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	3	1	10+	Better practical understan[lastname]g of how training and education intersect with technology and how that leads into AI	gain formal background in advanced computer science topics from an academic standpoint	research distance mentorship technology	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student60	1	0	25 to 34	Male	1: India	1: USA	1: GA	1: Hindi	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	3	2	3-Feb	To get an experience of 'research' as I eventually seek PhD degree. To bridge my hobby of learning Psychology with Computer Science.	"To continue my education, while being able to work and support my family."	"I have thought of Cognitive Tutoring. Upon ini[firstname]l thinking I have few ideas, such as: 
1. Using Peer Feedback to create a Student Portrait (of his/her behavior around OMSCS Classes. Use this portrait as a handy information for forthcoming classes.
2. Propose a ""Controlled Load Management"" methodology for a class / individual - How easily we can fluctuate the pressure on class / individual
3. Research Portal for Education Technology - Which can serve as a collection of all the fields in which the research can proceed; An interactive and extendable portal."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[lastname]	Student7	1	0	25 to 34	Male	1: USA	1: USA	1: Pennsylvania	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	12-15 hours per week	3	0	10-May	"I wanted to be among the first in the OMSCS to take this new project-based course. I have had a long academic interest in education, dating back to my time in undergraduate and my masters in economics."	"It offers an affordable masters program from a top-ranked school.
My background was in economics, but my career as an iOS developer is in the computer science field. I wanted to better my computer science skills."	I want to build an iOS app.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student8	1	0	25 to 34	Male	1: United States	1: United States	1: Georgia	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	4	1	3-Feb	<p>The idea of instructional Technology to help the lives of Special Education children is something interesting that I look forward to furthing.</p>	I wanted to better myself. This was my way to get a better job and get into a career that I can truly feel good about.	"Social Stories. These are basically stories for students, particularly students with Autism, to help them read a situation and how they should act in social situation. For instance, they may show a time where a kid is moving around a lot and explain how that disrupts the class. 
The focus I want to work on is more towards physical action towards students. My stepson is a big inspiration for this. He has an issue with keeping his hands to himself and sometimes being too rough.  
My goal is to create a game that focuses on not jumping on students.. I say jumping because its easy to model while also focusing on many other issues.  For instance, I need to focus on how to approach feedback to the student. From the talks I have had with my mother, (specialist and masters in special education), you need to be immediate so that they don't ever think its ok. My idea was to make a game that is a platformer with this. 
My ideas, mixed with feedback, was to make a game where you start inside and you give the student the ability  to jump but you have to 'punish them' if they do. You start indoors and then move outdoors. once they get outdoors however, you do let it be ok for them to jump on the playground equipment but still not on kids.   
I still want to read more information on feedback and how to give enough for the studnets such that they can actually have fun but also make sure they get the right amount of feedback such that they learn something. 
My ini[firstname]l goal is to implement the levels as different stories. So the first overall thing I want to accomplish is  to create this jumping/ physical reaction story, polish it such that if a kid did play the game they would enjoy it, and then get that to where I would then have an easier time to expand the game from there. 
To be more conclusive, my goal is to make a game that is fun to where the student will want to play it but also make it to where they learn. I need to find the ba[firstname] so that they will play it. To do this I really need to read up on how students with Autism respond to technology and how they can deal with positive feedback. 
To add to this I would like to create some kind of nice music. It can be something easy that is kind of new ageish but simple. My reason for this is that my stepson loves Minecraft music and that is mostly calming. He is autistic. For purposes of making the game i will probably use minecraft music as a place holder. Perhaps music is another area I need to research. Add to this I could also look into graphics/colors. I have found some resources that I can start to create things from. 
Melonjs for my javascript engine 
http://www.piskelapp.com/ for some art 
and I will find something that is easy to create music in. 
Either way I lookforward to this."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student9	1	0	25 to 34	Male	1: USA	1: USA	1: NY	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	4	0	0	"1. [firstname] was very helpful and knowledgable in previous classes, and my experience so far has shown the quality of the course is greatly affected by the quality of instruction. 
2. I'm a game developer and designer - good game design is educational without the user thinking about learning.  So I think I have a unique perspective on how simulation technology can be educational.  So - I want to learn to improve my own skills, but I also think I have some experience to contribute."	"1. I've been programming for almost 10 years, but have no formal training - I wanted to fill in some gaps.
2. What I really like doing is making games - I'm working on a PS4 title on my own, and all the intelligence experience I can get is a boon.
3. The challenge.  I was bored at work buil[lastname]g simple applications, and I'd tapped all the technical challenges I could without either (a) pushing projects to use technology that didn't make sense to serve my own boredom, or (b) taking a more technical job that probably didn't pay as well as advertisement, or worse, involved something even more evil, like drone targeting systems, or designing intelligent tra[lastname]g algorithms for banks.  No thanks.
4. Let's be honest, the piece of paper that says Masters in CS from GT lets me tack on about 25-50% to my day rate.
5. The price is right - otherwise I probably would not have done this."	"2 areas interest me.
Simulations as learning tools, and realtime analytics tools to attempt to measure learning.
By simulations, I mean, something akin to SimCity, or a physics simulation.  One of the areas technology, and particularly games, can dramatically improve comprehension is in understan[lastname]g complex systems, by allowing students to manipulate the system directly, and provi[lastname]g feedback, particularly when the results are on non-human time or size scales.
Analytics to determine what actions a user is performing, and analyzing those actions to form a theoretical student (or player, in my normal case) is also interesting, and challenging.  Why is a user stuck here?  What concept have they not mastered?  How do we classify them, and can we respond to that?
"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student56	1	0	18 to 24	Female	1: USA	1: USA	1: NY	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	3-6 hours per week	1	1	1	Sounds extremely interesting and I am currently in the education field	Pursuing career in data science	Language learning!	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student10	1	0	25 to 34	Male	1: Canada	1: USA	1: NY	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	4	1	10-May	"Teacher2 left a great impression on me in KBAI, and as a recipient of it, educational technology is an area that I am deeply interested in. I have direct goals too - I've been learning a new language, and I can see dozens of ways that better technology would make the process easier and faster."	"I wanted a rigorous and structured way to increase my knowledge of computer science, and I really like the idea of studying while working - it means that I can both reflect on my work while studying, and apply my studies to my work."	"Yes - language learning software for Mandarin Chinese. Broadly, I'd like to build software to dynamically build study material for students."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student54	1	0	35 to 44	Male	1: USA	1: USA	1: New [lastname]	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	21+ hours per week	2	0	5-Mar	"I'm extremely interested in Ed Tech. In fact, my business partner and I have recently started an Ed Tech startup based off a previous pet project of ours which solves a unique issue within the integrity checking sub-field. We are launching our first product this fall which is already set to be used within two different universities to monitor over 2000+ students and their assignment submissions. We're already generating revenue! Crazy!! 
We submitted a proposal to EduCause to take part in their StartupAlly this October. Also, I've been invited to speak as a guest lecture in a undergrad programming course for business students.
As far as OMSCS is concerned, I was originally slotted for two other courses this semester, but once I found out this course was being offered, I felt as though the ""stars are aligning"". I dropped everything and will be focusing in on this course to the extreme and managing my business. I'm interested in furthering my knowledge in the integrity checking sub-field of EdTech, I believe I'll be doing a combo research/design project, probably something that can be incorporated into our business if at all possible."	"I graduated with a degree in Computer Information Systems in 2004 which was sufficient to begin my career. However, I find core concepts in Computer Science vastly interesting and decided that I wanted to take the next step in my personal education.
Besides my personal reasons already mentioned, I see the OMSCS program as an innovative disruptor within the higher education online learning ecosystem as a whole. Also GeorgiaTech has a strong performance history that I believe will continue to be seen in its online offerings. So far I've not been disappointed! ;)"	"I'm in the first few months of a EdTech startup that is already generating revenue (which is already mind boggling crazy to me). Admittedly I have a lot to learn about EdTech as a whole and integrity checking in particular. We are approaching the general integrity issue with a two part hypothesis: 
A) Awareness. Students, especially those online and from different cultures, have different pressures placed on them to perform in their particular academic environment. As a result, they may simply be unaware of the ethical standards they are expected to adhere to. We believe a strong ini[firstname]l pre-educational component needs to be addressed to raise awareness of this issue. This could be accomplished during orientation, a gentle reminder before starting each class, etc. Basically a student specific educational/reminder component should be developed/required to inform and remind students of their obligation. Educate the students before the first infraction occurs. 
B) Enforcement. Once a breach of integrity is discovered, each university/instructor handles the end-result of their integrity checking process in a defined manor. The scope of the breach is usually part of the discussion. We have a patent pen[lastname]g product which will be used during the Fall 2015 term to insure that students are collaborating appropriately by using integrated signatures in the files distributed to students.
...Ok, back to OMSCS ...somewhere in my prece[lastname]g statement is a research/design project. I'm looking forward to getting some feedback from the mentors/students and I'm not quite sure as of yet what I'll be working on for CS6460. I'm hoping to contribute to the class, as well as develop something in relation to our startup."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student44	1	0	45 to 54	Male	1: USA	1: USA	1: NC	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	12-15 hours per week	0	1	10+	Identify new future career opportunities in education.	"Completing the OMSCS is part of my life long learning plan, and represents a personal technology refresh for my 5th decade."	No.  Not yet. Open to new and interesting ideas.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
Lam	[firstname]	Student28	1	0	35 to 44																				
Lam	[firstname]	Student28	2	0	35 to 44	Female	1: China	1: USA	1: Missouri	1: English	Fully fluent (non-native speaker)	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	9-12 hours per week	8	1	10-May	"1) Learn about Ed Tech 
2) Explore my ideas in using AI to help people learn, live, and excel 
3) Share this experience in OMSCS with a passionate believer and instructor"	"Graduate school has been on my list of goals ever since receiving my bachelor degrees, but many options aren't feasible with a full-time job.  The flexibility of the OMSCS program made this possible."	"I have two ideas:
1) early childhood / subconscious learning - how to model and build that into online learning tools
2) unified/integrated platform to provide a single place for feeds from all tools used in OMSCS
I haven't decided which one I want to pursue in this class yet and hoping rea[lastname]g the materials will help me select one."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student82	1	0	25 to 34	Male	1: USA	1: USA	1: Texas	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Masters Degree	9-12 hours per week	4	1	10+	To create an AI agent to grade KBAI written assignments and to write a journal quality paper.	I'm addicted to learning.	"Yes.  I want to write an AI TA to grade KBAI written assignments using thought vectors, case-based reasoning  and Watson's Concept Expansion service."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student32	1	0	45 to 54																				
[lastname]	[firstname]	Student32	2	0	45 to 54	Male	1: US	1: US	1: New Jersey	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	15-18 hours per week	6	1	10-May	I wanted to get first-hand experience to understan[lastname]g the processes involved in obtaining an Ph.D.	"I'm a late bloomer completing my Bachelor of CS in 2011 online at [lastname] Edison State College in NJ.  Unbeknownst to me, I was only 5 classes shy from completing my degree since 1998! Had I only known!!  I started to look into obtaining a Masters in CS but was looking for something affordable -- back then, I had two kids that were about to go into college (the 2nd is starting now).  I can't really afford to send three kids (the 3rd being me) to college at the same time.  BUT then I heard about the GATech, Udacity, and AT&T OMSCS program and the rest is history!"	"As of now, I'm very open primarily because I want to see if any one else had any great ideas they were passionate about. If there were any standouts that I could identify with I would petition to join their cause.  In the meantime, I'll conduct research until a light bulb goes off. :-)"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student83	1	0	25 to 34	Male	1: USA	1: USA	1: Ohio	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	6	0	10+	"I'm excited about the format - I thrive on open ended self directed projects.  I like the idea of poten[firstname]lly contributing to the field as I am certainly a beneficiary of current EdTech.  I feel that I have a lot to learn in the realm of education in general - both to improve my TAing abilities, and to improve my abilities to help my kids learn."	"I was already spen[lastname]g a lot of time taking online courses as a hobby, so it felt like a very obvious choice when it was announced.  I've always wanted to continue formal education, but my life course was not conducive to that."	"I have two tracks of though at the moment
 - Build or improve a tool for the OMS
 - Build a tool or service which inspires kids to pursue science or engineering either as a career or a hobby and facilitates ongoing engagement.
Neither of these ideas are developed yet... I have a lot of work to do in that regard."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student29	1	0	35 to 44	Male	1: USA	1: USA	1: Georgia	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	3	0	0	"I would like to learn more about EdTech, and possibly apply this learning to facilitate programming and tech courses at my children's school (as a volunteer)"	"Very well respected institution! 
Online program 
No GRE needed 
Low cost"	"not 100% sure, but perhaps teaching technology to elementary school children."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student84	1	0	25 to 34	Male	1: Iran	1: usa	1: texas	1: farsi/english	Fully fluent (non-native speaker)	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Masters Degree	6-9 hours per week	4	1	3-Feb	It's a course that is interesting to me as well as it will satisfy concentration requirements.	to receive a masters in computer science	"no, I don't have any preference as I am new to AI."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student21	1	0	35 to 44	Female	1: India	1: USA	1: WA	1: Tamil	Fully fluent (non-native speaker)	UTC -08:00 (Pacific Time Zone US & Canada)	Masters Degree	15-18 hours per week	6	1	3-Feb	"I have 2 kids, one in middle school and one in second grade. I have used many apps /websites for my kids. What I observed is at the elementary level kids seem to be interested in learning if it is via some kind device(tablet, smart phone etc). So I decided to learn more about the technology."	"I have a masters in math, and always wanted to get a masters in CS. OMSCS provided that opportunity."	I am interested in creating software that motivates children to learn.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"No, please do not post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student85	1	0	45 to 54	Male	1: USA	1: USA	1: Texas	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Masters Degree	6-9 hours per week	2	0	10+	Personal interest in the field of educational technology. I am interested in implementing some of my own ideas to automate the delivery/evaluation of certain structured elementary education subjects such as math and phonics.	"My primary goal is to obtain the creden[firstname]ls required to teach credit courses at the college level. Secondarily, I target OMSCS courses that satisfy my personal technology interests."	My focus for this class will be to implement an application that delivers personalized math lessons to 2nd-grade students such that each student receives the optimal mix of lessons for his/her ability over the course of a 6-week gra[lastname]g period.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
